"","Availability","region","year","policy","agg.land","value","title","percent_change","diff_percent_diff_from_currchange","diff_percent_change"
"14012","UNIFORM30","Europe_Eastern",2100,"NZ","e) Grassland",90.674413476,"Land Use by Type",-32.8192703264629,-20.1083519397728,8.26045760163225
"14013","BIODIV","Europe_Non_EU",2100,"NZ","e) Grassland",198.036256582016,"Land Use by Type",-35.5660107600036,-7.13334791578362,2.73190524784891
"14014","BIODIV30","Europe_Non_EU",2100,"NZ","e) Grassland",198.718269202016,"Land Use by Type",-35.3441079903942,-7.71276020741721,2.9538080174583
"14015","CURRENT","Europe_Non_EU",2100,"NZ","e) Grassland",189.639760042912,"Land Use by Type",-38.2979160078525,NA,NA
"14016","UNIFORM30","Europe_Non_EU",2100,"NZ","e) Grassland",210.944118312,"Land Use by Type",-31.3662442135178,-18.0993821587551,6.93167179433474
"14017","BIODIV","European Free Trade Association",2100,"NZ","e) Grassland",82.261158681,"Land Use by Type",-20.4650911864583,-10.9094813432647,2.50600804502001
"14018","BIODIV30","European Free Trade Association",2100,"NZ","e) Grassland",82.358097871,"Land Use by Type",-20.3713646968156,-11.3175006198367,2.59973453466269
"14019","CURRENT","European Free Trade Association",2100,"NZ","e) Grassland",79.669231423,"Land Use by Type",-22.9710992314783,NA,NA
"14020","UNIFORM30","European Free Trade Association",2100,"NZ","e) Grassland",82.45740587,"Land Use by Type",-20.2753775651385,-11.7354902678808,2.69572166633983
"14021","BIODIV","India",2100,"NZ","e) Grassland",219.46683355876,"Land Use by Type",-35.8734527187347,-3.07011165067274,1.13625136924438
"14022","BIODIV30","India",2100,"NZ","e) Grassland",219.79861426305,"Land Use by Type",-35.7765079704226,-3.33205319838099,1.23319611755646
"14023","CURRENT","India",2100,"NZ","e) Grassland",215.57816521034,"Land Use by Type",-37.0097040879791,NA,NA
"14024","UNIFORM30","India",2100,"NZ","e) Grassland",235.6718837326,"Land Use by Type",-31.1384261138027,-15.8640320575537,5.87127797417633
"14025","BIODIV","Indonesia",2100,"NZ","e) Grassland",186.3878909264,"Land Use by Type",-16.9289868402683,-3.27039809168026,0.572386923406373
"14026","BIODIV30","Indonesia",2100,"NZ","e) Grassland",186.9533076415,"Land Use by Type",-16.6769991441913,-4.71028439241376,0.824374619483347
"14027","CURRENT","Indonesia",2100,"NZ","e) Grassland",185.103666092033,"Land Use by Type",-17.5013737636746,NA,NA
"14028","UNIFORM30","Indonesia",2100,"NZ","e) Grassland",188.691804135,"Land Use by Type",-15.9021661714736,-9.13752755309965,1.59920759220107
"14029","BIODIV","Japan",2100,"NZ","e) Grassland",46.1037,"Land Use by Type",-6.81942204382571,-14.6414332550799,1.16992430865618
"14030","BIODIV30","Japan",2100,"NZ","e) Grassland",46.1788,"Land Use by Type",-6.66763679872591,-16.5412753986885,1.32170955375599
"14031","CURRENT","Japan",2100,"NZ","e) Grassland",45.52493,"Land Use by Type",-7.9893463524819,NA,NA
"14032","UNIFORM30","Japan",2100,"NZ","e) Grassland",45.49098,"Land Use by Type",-8.05783278244676,0.858850076904326,-0.0684864299648682
"14033","BIODIV","Mexico",2100,"NZ","e) Grassland",401.998467924,"Land Use by Type",-33.9519857329594,-3.56724863037469,1.25595490498397
"14034","BIODIV30","Mexico",2100,"NZ","e) Grassland",404.190454583,"Land Use by Type",-33.5918371632499,-4.5901473844277,1.6161034746935
"14035","CURRENT","Mexico",2100,"NZ","e) Grassland",394.354151831,"Land Use by Type",-35.2079406379434,NA,NA
"14036","UNIFORM30","Mexico",2100,"NZ","e) Grassland",411.719700233,"Land Use by Type",-32.354802132462,-8.10369796317886,2.85313850548138
"14037","BIODIV","Middle East",2100,"NZ","e) Grassland",2014.18055727647,"Land Use by Type",-6.60701322772518,1.37948333696296,-0.0899088599369477
"14038","BIODIV30","Middle East",2100,"NZ","e) Grassland",2015.44137906647,"Land Use by Type",-6.54855177930603,0.482436900644115,-0.0314474115177941
"14039","CURRENT","Middle East",2100,"NZ","e) Grassland",2016.11945651264,"Land Use by Type",-6.51710436778824,NA,NA
"14040","UNIFORM30","Middle East",2100,"NZ","e) Grassland",2022.389361,"Land Use by Type",-6.22640018414928,-4.46089647326461,0.290704183638957
"14041","BIODIV","Pakistan",2100,"NZ","e) Grassland",12.834720728755,"Land Use by Type",-27.3285064299632,-4.99643735565002,1.43727156625723
"14042","BIODIV30","Pakistan",2100,"NZ","e) Grassland",12.8431545821451,"Land Use by Type",-27.2807530946659,-5.16244479123052,1.48502490155452
"14043","CURRENT","Pakistan",2100,"NZ","e) Grassland",12.5808813752171,"Land Use by Type",-28.7657779962204,NA,NA
"14044","UNIFORM30","Pakistan",2100,"NZ","e) Grassland",13.5002279383673,"Land Use by Type",-23.5603031048376,-18.0959234527282,5.20547489138279
"14045","BIODIV","Russia",2100,"NZ","e) Grassland",4262.83296211952,"Land Use by Type",-6.69817682741784,-1.36039942428394,0.0923933128655055
"14046","BIODIV30","Russia",2100,"NZ","e) Grassland",4267.28714636377,"Land Use by Type",-6.60068480069058,-2.7960663177687,0.189885339592765
"14047","CURRENT","Russia",2100,"NZ","e) Grassland",4258.61229665107,"Land Use by Type",-6.79057014028334,NA,NA
"14048","UNIFORM30","Russia",2100,"NZ","e) Grassland",4282.94559800947,"Land Use by Type",-6.25797271603982,-7.84307816061423,0.532597424243523
"14049","BIODIV","South Africa",2100,"NZ","e) Grassland",805.161833,"Land Use by Type",-13.8222882478868,-0.471655794074308,0.06552755913021
"14050","BIODIV30","South Africa",2100,"NZ","e) Grassland",805.960959,"Land Use by Type",-13.7367288619695,-1.08753134821888,0.151086945047535
"14051","CURRENT","South Africa",2100,"NZ","e) Grassland",804.549838570998,"Land Use by Type",-13.887815807017,NA,NA
"14052","UNIFORM30","South Africa",2100,"NZ","e) Grassland",808.036689,"Land Use by Type",-13.5145812226444,-2.68726826580723,0.373234584372582
"14053","BIODIV","South America_Northern",2100,"NZ","e) Grassland",275.24404019,"Land Use by Type",-9.39921747784684,2.6582408877396,-0.243361446987667
"14054","BIODIV30","South America_Northern",2100,"NZ","e) Grassland",277.16705381,"Land Use by Type",-8.76618490978928,-4.25524878223993,0.389671121069894
"14055","CURRENT","South America_Northern",2100,"NZ","e) Grassland",275.98344007,"Land Use by Type",-9.15585603085917,NA,NA
"14056","UNIFORM30","South America_Northern",2100,"NZ","e) Grassland",274.55626662,"Land Use by Type",-9.62564346528081,5.13087832619927,-0.46978743442164
"14057","BIODIV","South America_Southern",2100,"NZ","e) Grassland",1304.31534668055,"Land Use by Type",-11.8314970605339,1.66433547855859,-0.193593194629294
"14058","BIODIV30","South America_Southern",2100,"NZ","e) Grassland",1312.97376569055,"Land Use by Type",-11.2461792765063,-3.36481002283062,0.391724589398253
"14059","CURRENT","South America_Southern",2100,"NZ","e) Grassland",1307.18074676543,"Land Use by Type",-11.6379038659046,NA,NA
"14060","UNIFORM30","South America_Southern",2100,"NZ","e) Grassland",1311.80169293,"Land Use by Type",-11.3255056211681,-2.6840247150024,0.312398244736494
"14061","BIODIV","South Asia",2100,"NZ","e) Grassland",189.514537885822,"Land Use by Type",-40.1807015094448,-8.94905815518632,3.94923011067505
"14062","BIODIV30","South Asia",2100,"NZ","e) Grassland",189.667950755933,"Land Use by Type",-40.132277518484,-9.05878861596382,3.99765410163583
"14063","CURRENT","South Asia",2100,"NZ","e) Grassland",177.002964648473,"Land Use by Type",-44.1299316201198,NA,NA
"14064","UNIFORM30","South Asia",2100,"NZ","e) Grassland",209.42878214,"Land Use by Type",-33.8948820669281,-23.1929686983653,10.2350495531917
"14065","BIODIV","South Korea",2100,"NZ","e) Grassland",9.72258944,"Land Use by Type",0.483818650692378,-42.4381308771615,-0.356664439999056
"14066","BIODIV30","South Korea",2100,"NZ","e) Grassland",9.73782775,"Land Use by Type",0.641307823381412,-23.7001876953312,-0.199175267310022
"14067","CURRENT","South Korea",2100,"NZ","e) Grassland",9.75710152,"Land Use by Type",0.840483090691434,NA,NA
"14068","UNIFORM30","South Korea",2100,"NZ","e) Grassland",9.74061796,"Land Use by Type",0.670145201715048,-20.2691775344024,-0.170337888976386
"14069","BIODIV","Southeast Asia",2100,"NZ","e) Grassland",353.544880310821,"Land Use by Type",-16.387623066114,-0.110719553468051,0.0181050907287563
"14070","BIODIV30","Southeast Asia",2100,"NZ","e) Grassland",354.591255351121,"Land Use by Type",-16.1401582466175,-1.61912532546563,0.26556991022526
"14071","CURRENT","Southeast Asia",2100,"NZ","e) Grassland",353.4680746002,"Land Use by Type",-16.4057281568428,NA,NA
"14072","UNIFORM30","Southeast Asia",2100,"NZ","e) Grassland",356.38680779139,"Land Use by Type",-15.7154797791225,-4.20751052246906,0.690248377720309
"14073","BIODIV","Taiwan",2100,"NZ","e) Grassland",7.83086321,"Land Use by Type",-12.2486576006431,8.08607230370553,-0.916275756799354
"14074","BIODIV30","Taiwan",2100,"NZ","e) Grassland",7.85815658,"Land Use by Type",-11.9428126647944,5.38721605127766,-0.610430820950665
"14075","CURRENT","Taiwan",2100,"NZ","e) Grassland",7.91263717,"Land Use by Type",-11.3323818438437,NA,NA
"14076","UNIFORM30","Taiwan",2100,"NZ","e) Grassland",7.89422509,"Land Use by Type",-11.5385855138291,1.82064571829001,-0.206203669985351
"14077","BIODIV","USA",2100,"NZ","e) Grassland",2846.1763558303,"Land Use by Type",-21.1775923087828,0.955194070652543,-0.200415719872115
"14078","BIODIV30","USA",2100,"NZ","e) Grassland",2848.792416785,"Land Use by Type",-21.105124767446,0.609820618470882,-0.127948178535313
"14079","CURRENT","USA",2100,"NZ","e) Grassland",2853.4115555731,"Land Use by Type",-20.9771765889107,NA,NA
"14080","UNIFORM30","USA",2100,"NZ","e) Grassland",2899.245383593,"Land Use by Type",-19.707894316696,-6.0510009835574,1.26928227221469
"14081","BIODIV","Africa_Eastern",1975,"NZ","f) Grazed Pasture",400.643182,"Land Use by Type",-47.6489165401859,0,0
"14082","BIODIV30","Africa_Eastern",1975,"NZ","f) Grazed Pasture",400.643182,"Land Use by Type",-47.6489165401859,0,0
"14083","CURRENT","Africa_Eastern",1975,"NZ","f) Grazed Pasture",400.643182,"Land Use by Type",-47.6489165401859,NA,NA
"14084","UNIFORM30","Africa_Eastern",1975,"NZ","f) Grazed Pasture",400.643182,"Land Use by Type",-47.6489165401859,0,0
"14085","BIODIV","Africa_Northern",1975,"NZ","f) Grazed Pasture",19.93054,"Land Use by Type",-38.5891540846658,0,0
"14086","BIODIV30","Africa_Northern",1975,"NZ","f) Grazed Pasture",19.93054,"Land Use by Type",-38.5891540846658,0,0
"14087","CURRENT","Africa_Northern",1975,"NZ","f) Grazed Pasture",19.93054,"Land Use by Type",-38.5891540846658,NA,NA
"14088","UNIFORM30","Africa_Northern",1975,"NZ","f) Grazed Pasture",19.93054,"Land Use by Type",-38.5891540846658,0,0
"14089","BIODIV","Africa_Southern",1975,"NZ","f) Grazed Pasture",175.980209,"Land Use by Type",-55.6802322125406,0,0
"14090","BIODIV30","Africa_Southern",1975,"NZ","f) Grazed Pasture",175.980209,"Land Use by Type",-55.6802322125406,0,0
"14091","CURRENT","Africa_Southern",1975,"NZ","f) Grazed Pasture",175.980209,"Land Use by Type",-55.6802322125406,NA,NA
"14092","UNIFORM30","Africa_Southern",1975,"NZ","f) Grazed Pasture",175.980209,"Land Use by Type",-55.6802322125406,0,0
"14093","BIODIV","Africa_Western",1975,"NZ","f) Grazed Pasture",215.13885847,"Land Use by Type",-58.6241954511064,0,0
"14094","BIODIV30","Africa_Western",1975,"NZ","f) Grazed Pasture",215.13885847,"Land Use by Type",-58.6241954511064,0,0
"14095","CURRENT","Africa_Western",1975,"NZ","f) Grazed Pasture",215.13885847,"Land Use by Type",-58.6241954511064,NA,NA
"14096","UNIFORM30","Africa_Western",1975,"NZ","f) Grazed Pasture",215.13885847,"Land Use by Type",-58.6241954511064,0,0
"14097","BIODIV","Argentina",1975,"NZ","f) Grazed Pasture",583.5744323,"Land Use by Type",66.6914640985055,0,0
"14098","BIODIV30","Argentina",1975,"NZ","f) Grazed Pasture",583.5744323,"Land Use by Type",66.6914640985055,0,0
"14099","CURRENT","Argentina",1975,"NZ","f) Grazed Pasture",583.5744323,"Land Use by Type",66.6914640985055,NA,NA
"14100","UNIFORM30","Argentina",1975,"NZ","f) Grazed Pasture",583.5744323,"Land Use by Type",66.6914640985055,0,0
"14101","BIODIV","Australia_NZ",1975,"NZ","f) Grazed Pasture",495.97461,"Land Use by Type",-3.19665119776661,0,0
"14102","BIODIV30","Australia_NZ",1975,"NZ","f) Grazed Pasture",495.97461,"Land Use by Type",-3.19665119776661,0,0
"14103","CURRENT","Australia_NZ",1975,"NZ","f) Grazed Pasture",495.97461,"Land Use by Type",-3.19665119776661,NA,NA
"14104","UNIFORM30","Australia_NZ",1975,"NZ","f) Grazed Pasture",495.97461,"Land Use by Type",-3.19665119776661,0,0
"14105","BIODIV","Brazil",1975,"NZ","f) Grazed Pasture",486.4658129,"Land Use by Type",-53.4258149683095,0,0
"14106","BIODIV30","Brazil",1975,"NZ","f) Grazed Pasture",486.4658129,"Land Use by Type",-53.4258149683095,0,0
"14107","CURRENT","Brazil",1975,"NZ","f) Grazed Pasture",486.4658129,"Land Use by Type",-53.4258149683095,NA,NA
"14108","UNIFORM30","Brazil",1975,"NZ","f) Grazed Pasture",486.4658129,"Land Use by Type",-53.4258149683095,0,0
"14109","BIODIV","Canada",1975,"NZ","f) Grazed Pasture",9.1711383,"Land Use by Type",-12.4433131271472,0,0
"14110","BIODIV30","Canada",1975,"NZ","f) Grazed Pasture",9.1711383,"Land Use by Type",-12.4433131271472,0,0
"14111","CURRENT","Canada",1975,"NZ","f) Grazed Pasture",9.1711383,"Land Use by Type",-12.4433131271472,NA,NA
"14112","UNIFORM30","Canada",1975,"NZ","f) Grazed Pasture",9.1711383,"Land Use by Type",-12.4433131271472,0,0
"14113","BIODIV","Central America and Caribbean",1975,"NZ","f) Grazed Pasture",74.421354,"Land Use by Type",-29.7391393503273,0,0
"14114","BIODIV30","Central America and Caribbean",1975,"NZ","f) Grazed Pasture",74.421354,"Land Use by Type",-29.7391393503273,0,0
"14115","CURRENT","Central America and Caribbean",1975,"NZ","f) Grazed Pasture",74.421354,"Land Use by Type",-29.7391393503273,NA,NA
"14116","UNIFORM30","Central America and Caribbean",1975,"NZ","f) Grazed Pasture",74.421354,"Land Use by Type",-29.7391393503273,0,0
"14117","BIODIV","Central Asia",1975,"NZ","f) Grazed Pasture",214.11315642,"Land Use by Type",31.0245376769172,0,0
"14118","BIODIV30","Central Asia",1975,"NZ","f) Grazed Pasture",214.11315642,"Land Use by Type",31.0245376769172,0,0
"14119","CURRENT","Central Asia",1975,"NZ","f) Grazed Pasture",214.11315642,"Land Use by Type",31.0245376769172,NA,NA
"14120","UNIFORM30","Central Asia",1975,"NZ","f) Grazed Pasture",214.11315642,"Land Use by Type",31.0245376769172,0,0
"14121","BIODIV","China",1975,"NZ","f) Grazed Pasture",314.27895008,"Land Use by Type",-66.5170404951988,0,0
"14122","BIODIV30","China",1975,"NZ","f) Grazed Pasture",314.27895008,"Land Use by Type",-66.5170404951988,0,0
"14123","CURRENT","China",1975,"NZ","f) Grazed Pasture",314.27895008,"Land Use by Type",-66.5170404951988,NA,NA
"14124","UNIFORM30","China",1975,"NZ","f) Grazed Pasture",314.27895008,"Land Use by Type",-66.5170404951988,0,0
"14125","BIODIV","Colombia",1975,"NZ","f) Grazed Pasture",39.68225,"Land Use by Type",-42.2956563366043,0,0
"14126","BIODIV30","Colombia",1975,"NZ","f) Grazed Pasture",39.68225,"Land Use by Type",-42.2956563366043,0,0
"14127","CURRENT","Colombia",1975,"NZ","f) Grazed Pasture",39.68225,"Land Use by Type",-42.2956563366043,NA,NA
"14128","UNIFORM30","Colombia",1975,"NZ","f) Grazed Pasture",39.68225,"Land Use by Type",-42.2956563366043,0,0
"14129","BIODIV","EU-12",1975,"NZ","f) Grazed Pasture",91.43679498,"Land Use by Type",1255.8925391269,0,0
"14130","BIODIV30","EU-12",1975,"NZ","f) Grazed Pasture",91.43679498,"Land Use by Type",1255.8925391269,0,0
"14131","CURRENT","EU-12",1975,"NZ","f) Grazed Pasture",91.43679498,"Land Use by Type",1255.8925391269,NA,NA
"14132","UNIFORM30","EU-12",1975,"NZ","f) Grazed Pasture",91.43679498,"Land Use by Type",1255.8925391269,0,0
"14133","BIODIV","EU-15",1975,"NZ","f) Grazed Pasture",322.74480766,"Land Use by Type",746.699838078432,0,0
"14134","BIODIV30","EU-15",1975,"NZ","f) Grazed Pasture",322.74480766,"Land Use by Type",746.699838078432,0,0
"14135","CURRENT","EU-15",1975,"NZ","f) Grazed Pasture",322.74480766,"Land Use by Type",746.699838078432,NA,NA
"14136","UNIFORM30","EU-15",1975,"NZ","f) Grazed Pasture",322.74480766,"Land Use by Type",746.699838078432,0,0
"14137","BIODIV","Europe_Eastern",1975,"NZ","f) Grazed Pasture",94.4438587,"Land Use by Type",54.0881198782436,0,0
"14138","BIODIV30","Europe_Eastern",1975,"NZ","f) Grazed Pasture",94.4438587,"Land Use by Type",54.0881198782436,0,0
"14139","CURRENT","Europe_Eastern",1975,"NZ","f) Grazed Pasture",94.4438587,"Land Use by Type",54.0881198782436,NA,NA
"14140","UNIFORM30","Europe_Eastern",1975,"NZ","f) Grazed Pasture",94.4438587,"Land Use by Type",54.0881198782436,0,0
"14141","BIODIV","Europe_Non_EU",1975,"NZ","f) Grazed Pasture",127.1144175,"Land Use by Type",-13.7542638709328,0,0
"14142","BIODIV30","Europe_Non_EU",1975,"NZ","f) Grazed Pasture",127.1144175,"Land Use by Type",-13.7542638709328,0,0
"14143","CURRENT","Europe_Non_EU",1975,"NZ","f) Grazed Pasture",127.1144175,"Land Use by Type",-13.7542638709328,NA,NA
"14144","UNIFORM30","Europe_Non_EU",1975,"NZ","f) Grazed Pasture",127.1144175,"Land Use by Type",-13.7542638709328,0,0
"14145","BIODIV","European Free Trade Association",1975,"NZ","f) Grazed Pasture",4.81573535,"Land Use by Type",-34.3385985963395,0,0
"14146","BIODIV30","European Free Trade Association",1975,"NZ","f) Grazed Pasture",4.81573535,"Land Use by Type",-34.3385985963395,0,0
"14147","CURRENT","European Free Trade Association",1975,"NZ","f) Grazed Pasture",4.81573535,"Land Use by Type",-34.3385985963395,NA,NA
"14148","UNIFORM30","European Free Trade Association",1975,"NZ","f) Grazed Pasture",4.81573535,"Land Use by Type",-34.3385985963395,0,0
"14149","BIODIV","India",1975,"NZ","f) Grazed Pasture",45.8230431,"Land Use by Type",-54.3809763504217,0,0
"14150","BIODIV30","India",1975,"NZ","f) Grazed Pasture",45.8230431,"Land Use by Type",-54.3809763504217,0,0
"14151","CURRENT","India",1975,"NZ","f) Grazed Pasture",45.8230431,"Land Use by Type",-54.3809763504217,NA,NA
"14152","UNIFORM30","India",1975,"NZ","f) Grazed Pasture",45.8230431,"Land Use by Type",-54.3809763504217,0,0
"14153","BIODIV","Indonesia",1975,"NZ","f) Grazed Pasture",18.383345602,"Land Use by Type",-68.9363778454228,0,0
"14154","BIODIV30","Indonesia",1975,"NZ","f) Grazed Pasture",18.383345602,"Land Use by Type",-68.9363778454228,0,0
